Title,Description,Date Original,Date2,Era,Latitude,Longitude,Collection#,Marker,Digital Collection,Website,Reference URL,CONTENTdm number,Image Link,Latitude2,Longitude2,Additional Count,Additional Count Text,Search
33J3820,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3820.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.943151,-116.734177,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1319,1319,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1319&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3820   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3820.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3825,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3825.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.94184,-116.809387,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1320,1320,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1320&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3825   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3825.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3535,Black and white vertical photo taken by the Washington National Guard. Location:  Benewah County (Idaho) | 33J3535.tif from CD-ROM_F746.P79_1999 (Disk 2),1933,1933,1930-1939,47.117038,-116.812452,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1321,1321,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1321&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 2),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3535   Black and white vertical photo taken by the Washington National Guard. Location:  Benewah County (Idaho) | 33J3535.tif from CD-ROM_F746.P79_1999 (Disk 2) | Idaho Historical Aerial Photographs | 1933
33J3850,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3850.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.913968,-116.705038,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1322,1322,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1322&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3850   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3850.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3855,Black and white vertical photo taken by the Washington National Guard. Location: Mt. Margaret Latah County (Idaho) | 33J3855.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.916721,-116.782411,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1323,1323,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1323&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3855   Black and white vertical photo taken by the Washington National Guard. Location: Mt. Margaret Latah County (Idaho) | 33J3855.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3860,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3860.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.915677,-116.859341,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1324,1324,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1324&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3860   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3860.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3865,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3865.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.913577,-116.935464,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1325,1325,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1325&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3865   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3865.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3885,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3885.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.886153,-116.683223,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1326,1326,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1326&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3885   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3885.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3890,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3890.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.88425,-116.755582,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1327,1327,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1327&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3890   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3890.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3895,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3895.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.88303,-116.833453,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1328,1328,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1328&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3895   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3895.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3900,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3900.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.884734,-116.915207,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1329,1329,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1329&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3900   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3900.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3930,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3930.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.850546,-116.694137,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1330,1330,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1330&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3930   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3930.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3540,Black and white vertical photo taken by the Washington National Guard. Location: Charles Butte Benewah County (Idaho) | 33J3540.tif from CD-ROM_F746.P79_1999 (Disk 3),1933,1933,1930-1939,47.117605,-116.747853,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1331,1331,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1331&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 3),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3540   Black and white vertical photo taken by the Washington National Guard. Location: Charles Butte Benewah County (Idaho) | 33J3540.tif from CD-ROM_F746.P79_1999 (Disk 3) | Idaho Historical Aerial Photographs | 1933
33J3935,Black and white vertical photo taken by the Washington National Guard. Location: Basalt Hill Latah County (Idaho) | 33J3935.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.855477,-116.77352,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1332,1332,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1332&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3935   Black and white vertical photo taken by the Washington National Guard. Location: Basalt Hill Latah County (Idaho) | 33J3935.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3940,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3940.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.856716,-116.854964,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1333,1333,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1333&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3940   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3940.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3945,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3945.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.851877,-116.936564,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1334,1334,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1334&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3945   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3945.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3975,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3975.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.825047,-116.645606,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1335,1335,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1335&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3975   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3975.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3980,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3980.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.818947,-116.723145,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1336,1336,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1336&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3980   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3980.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3985,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3985.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.822177,-116.8019,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1337,1337,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1337&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3985   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3985.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3990,Black and white vertical photo taken by the Washington National Guard. Location: Granite Point Latah County (Idaho) | 33J3990.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.82596,-116.883181,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1338,1338,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1338&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3990   Black and white vertical photo taken by the Washington National Guard. Location: Granite Point Latah County (Idaho) | 33J3990.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J3995,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3995.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.827399,-116.953898,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1339,1339,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1339&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3995   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J3995.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J4105,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4105.tif from CD-ROM_F746.P79_1999 (Disk 4),1933,1933,1930-1939,46.800154,-116.964339,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1340,1340,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1340&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 4),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J4105   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4105.tif from CD-ROM_F746.P79_1999 (Disk 4) | Idaho Historical Aerial Photographs | 1933
33J4110,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4110.tif from CD-ROM_F746.P79_1999 (Disk 5),1933,1933,1930-1939,46.802211,-116.8839,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1341,1341,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1341&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 5),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J4110   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4110.tif from CD-ROM_F746.P79_1999 (Disk 5) | Idaho Historical Aerial Photographs | 1933
33J3545,Black and white vertical photo taken by the Washington National Guard. Location: Santa Creek Benewah County (Idaho) | 33J3545.tif from CD-ROM_F746.P79_1999 (Disk 3),1933,1933,1930-1939,47.115871,-116.682089,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1342,1342,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1342&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 3),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J3545   Black and white vertical photo taken by the Washington National Guard. Location: Santa Creek Benewah County (Idaho) | 33J3545.tif from CD-ROM_F746.P79_1999 (Disk 3) | Idaho Historical Aerial Photographs | 1933
33J4115,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4115.tif from CD-ROM_F746.P79_1999 (Disk 5),1933,1933,1930-1939,46.800766,-116.811726,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1343,1343,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1343&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 5),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J4115   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4115.tif from CD-ROM_F746.P79_1999 (Disk 5) | Idaho Historical Aerial Photographs | 1933
33J4120,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4120.tif from CD-ROM_F746.P79_1999 (Disk 5),1933,1933,1930-1939,46.800049,-116.742825,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1344,1344,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1344&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 5),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J4120   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4120.tif from CD-ROM_F746.P79_1999 (Disk 5) | Idaho Historical Aerial Photographs | 1933
33J4125,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4125.tif from CD-ROM_F746.P79_1999 (Disk 5),1933,1933,1930-1939,46.795069,-116.671976,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1345,1345,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1345&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 5),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J4125   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4125.tif from CD-ROM_F746.P79_1999 (Disk 5) | Idaho Historical Aerial Photographs | 1933
33J4130,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4130.tif from CD-ROM_F746.P79_1999 (Disk 5),1933,1933,1930-1939,46.788146,-116.60204,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1346,1346,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1346&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 5),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J4130   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4130.tif from CD-ROM_F746.P79_1999 (Disk 5) | Idaho Historical Aerial Photographs | 1933
33J4135,Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4135.tif from CD-ROM_F746.P79_1999 (Disk 5),1933,1933,1930-1939,46.786965,-116.533123,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1347,1347,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1347&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 5),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J4135   Black and white vertical photo taken by the Washington National Guard. Location:  Latah County (Idaho) | 33J4135.tif from CD-ROM_F746.P79_1999 (Disk 5) | Idaho Historical Aerial Photographs | 1933
33J4140,Black and white vertical photo taken by the Washington National Guard. Location: Helmer Latah County (Idaho) | 33J4140.tif from CD-ROM_F746.P79_1999 (Disk 5),1933,1933,1930-1939,46.79032,-116.46544,8,wht_circle,Idaho Historical Aerial Photographs,http://digital.lib.uidaho.edu/cdm/landingpage/collection/uiiap,http://digital.lib.uidaho.edu/cdm/ref/collection/uiiap/id/1348,1348,http://digital.lib.uidaho.edu/utils/ajaxhelper/?CISOROOT=uiiap&CISOPTR=1348&action=2&DMSCALE=42.34298&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&DMROTATE=0,CD-ROM F746.P79 1999 (Disk 5),Idaho -- Aerial Photographs,,"To view related images in the database, click here.",33J4140   Black and white vertical photo taken by the Washington National Guard. Location: Helmer Latah County (Idaho) | 33J4140.tif from CD-ROM_F746.P79_1999 (Disk 5) | Idaho Historical Aerial Photographs | 1933
